path,blur,under,over,night,dist_type,dist_level,ref
Images\hospitalroom\ToFiladelfia_Hospital_Saddlery.jpg,0,1,0,0,17,5,Images\hospitalroom\ToFiladelfia_Hospital_Saddlery.jpg
Images\hospitalroom\saifee_bed.jpg,0,1,0,0,17,5,Images\hospitalroom\saifee_bed.jpg
Images\hospitalroom\Elijah_040.jpg,0,1,0,0,17,5,Images\hospitalroom\Elijah_040.jpg
Images\hospitalroom\hospital_room_30_05_altavista.jpg,0,1,0,0,17,4,Images\hospitalroom\hospital_room_30_05_altavista.jpg
Images\hospitalroom\room232.jpg,0,1,0,0,17,4,Images\hospitalroom\room232.jpg
Images\hospitalroom\hospital_room_36_11_altavista.jpg,0,1,0,0,17,5,Images\hospitalroom\hospital_room_36_11_altavista.jpg
Images\hospitalroom\PICT8223.jpg,0,1,0,0,17,5,Images\hospitalroom\PICT8223.jpg
Images\hospitalroom\Ben_001.jpg,0,1,0,0,17,4,Images\hospitalroom\Ben_001.jpg
Images\hospitalroom\hospital_room_10.jpg,0,1,0,0,17,5,Images\hospitalroom\hospital_room_10.jpg
Images\hospitalroom\ICU.jpg,0,1,0,0,17,4,Images\hospitalroom\ICU.jpg
Images\hospitalroom\IMG_6996.jpg,0,1,0,0,17,5,Images\hospitalroom\IMG_6996.jpg
Images\hospitalroom\P1012467.jpg,0,1,0,0,17,4,Images\hospitalroom\P1012467.jpg
Images\hospitalroom\My_hospital_Room.jpg,0,0,0,0,0,0,Images\hospitalroom\My_hospital_Room.jpg
Images\hospitalroom\HospitalRoom3.jpg,0,0,0,0,0,0,Images\hospitalroom\HospitalRoom3.jpg
Images\hospitalroom\hospital_room_08_14_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_08_14_altavista.jpg
Images\hospitalroom\hospital061113_3_560.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital061113_3_560.jpg
Images\hospitalroom\habitacion_hospital_07_11_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\habitacion_hospital_07_11_altavista.jpg
Images\hospitalroom\Afghan_Hospital_Room_sized.jpg,0,0,0,0,0,0,Images\hospitalroom\Afghan_Hospital_Room_sized.jpg
Images\hospitalroom\hospital_room_07_17_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_07_17_altavista.jpg
Images\hospitalroom\hospital_room_sm.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_sm.jpg
Images\hospitalroom\P1000698.jpg,0,0,0,0,0,0,Images\hospitalroom\P1000698.jpg
Images\hospitalroom\DSC_0097.jpg,0,0,0,0,0,0,Images\hospitalroom\DSC_0097.jpg
Images\hospitalroom\hospitalRoom2.jpg,0,0,0,0,0,0,Images\hospitalroom\hospitalRoom2.jpg
Images\hospitalroom\SUDEEP_HOSPITAL3.jpg,0,0,0,0,0,0,Images\hospitalroom\SUDEEP_HOSPITAL3.jpg
Images\hospitalroom\Nathans_hospital_room.jpg,0,0,0,0,0,0,Images\hospitalroom\Nathans_hospital_room.jpg
Images\hospitalroom\CIMG0952.jpg,0,0,0,0,0,0,Images\hospitalroom\CIMG0952.jpg
Images\hospitalroom\HospitalRoom.jpg,0,0,0,0,0,0,Images\hospitalroom\HospitalRoom.jpg
Images\hospitalroom\IMG_0042.jpg,0,0,0,0,0,0,Images\hospitalroom\IMG_0042.jpg
Images\hospitalroom\IMG_3470.jpg,0,0,0,0,0,0,Images\hospitalroom\IMG_3470.jpg
Images\hospitalroom\hospital_room_0.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_0.jpg
Images\hospitalroom\00040220.jpg,0,0,0,0,0,0,Images\hospitalroom\00040220.jpg
Images\hospitalroom\DSC01127.jpg,0,0,0,0,0,0,Images\hospitalroom\DSC01127.jpg
Images\hospitalroom\hospital_room_33_10_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_33_10_altavista.jpg
Images\hospitalroom\IMG_0453.jpg,0,0,0,0,0,0,Images\hospitalroom\IMG_0453.jpg
Images\hospitalroom\int180.jpg,0,0,0,0,0,0,Images\hospitalroom\int180.jpg
Images\hospitalroom\hospital_room_38_10_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_38_10_altavista.jpg
Images\hospitalroom\smartroomdrhassan_hi.jpg,0,0,0,0,0,0,Images\hospitalroom\smartroomdrhassan_hi.jpg
Images\hospitalroom\cama_hospital_09_09_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\cama_hospital_09_09_altavista.jpg
Images\hospitalroom\Baby063.jpg,0,0,0,0,0,0,Images\hospitalroom\Baby063.jpg
Images\hospitalroom\hospital_room_29_11_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_29_11_altavista.jpg
Images\hospitalroom\Birthing_room_2.jpg,0,0,0,0,0,0,Images\hospitalroom\Birthing_room_2.jpg
Images\hospitalroom\habitacion_hospital_01_18_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\habitacion_hospital_01_18_altavista.jpg
Images\hospitalroom\hospital_room_07_16_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_07_16_altavista.jpg
Images\hospitalroom\01HospitalRoom.jpg,0,0,0,0,0,0,Images\hospitalroom\01HospitalRoom.jpg
Images\hospitalroom\blueberry_hill_blog_5_4.jpg,0,0,0,0,0,0,Images\hospitalroom\blueberry_hill_blog_5_4.jpg
Images\hospitalroom\DSC02829.jpg,0,0,0,0,0,0,Images\hospitalroom\DSC02829.jpg
Images\hospitalroom\DSC_0001.jpg,0,0,0,0,0,0,Images\hospitalroom\DSC_0001.jpg
Images\hospitalroom\IMG_0124.jpg,0,0,0,0,0,0,Images\hospitalroom\IMG_0124.jpg
Images\hospitalroom\int173.jpg,0,0,0,0,0,0,Images\hospitalroom\int173.jpg
Images\hospitalroom\hospital_room_1.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_1.jpg
Images\hospitalroom\IMG_0625.jpg,0,0,0,0,0,0,Images\hospitalroom\IMG_0625.jpg
Images\hospitalroom\Afghan_Hospital_Room2_sized.jpg,0,0,0,0,0,0,Images\hospitalroom\Afghan_Hospital_Room2_sized.jpg
Images\hospitalroom\hospital_room_1_second_foto.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_1_second_foto.jpg
Images\hospitalroom\DSC01602.jpg,0,0,0,0,0,0,Images\hospitalroom\DSC01602.jpg
Images\hospitalroom\5816CareForPatient.jpg,0,0,0,0,0,0,Images\hospitalroom\5816CareForPatient.jpg
Images\hospitalroom\hospital_room_lighting.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_lighting.jpg
Images\hospitalroom\SuperStock_1444R-256189.jpg,0,0,0,0,0,0,Images\hospitalroom\SuperStock_1444R-256189.jpg
Images\hospitalroom\hospital_room_04_10_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_04_10_altavista.jpg
Images\hospitalroom\SuperStock_1560R2033878.jpg,0,0,0,0,0,0,Images\hospitalroom\SuperStock_1560R2033878.jpg
Images\hospitalroom\20080116aslocscreen3_500.jpg,0,0,0,0,0,0,Images\hospitalroom\20080116aslocscreen3_500.jpg
Images\hospitalroom\hospital_room_02_18_altavista.jpg,0,0,0,0,0,0,Images\hospitalroom\hospital_room_02_18_altavista.jpg
Images\hospitalroom\int211.jpg,0,0,0,0,0,0,Images\hospitalroom\int211.jpg
Images\hospitalroom\hospitalroom1.jpg,0,0,0,0,0,0,Images\hospitalroom\hospitalroom1.jpg
Images\inside_bus\inside_bus_019.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_019.jpg
Images\inside_bus\inside_bus_099.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_099.jpg
Images\inside_bus\inside_bus_068.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_068.jpg
Images\inside_bus\inside_bus_001.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_001.jpg
Images\inside_bus\inside_bus_003.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_003.jpg
Images\inside_bus\inside_bus_054.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_054.jpg
Images\inside_bus\inside_bus_065.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_065.jpg
Images\inside_bus\inside_bus_098.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_098.jpg
Images\inside_bus\inside_bus_042.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_042.jpg
Images\inside_bus\inside_bus_032.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_032.jpg
Images\inside_bus\inside_bus_046.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_046.jpg
Images\inside_bus\inside_bus_101.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_101.jpg
Images\inside_bus\inside_bus_043.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_043.jpg
Images\inside_bus\inside_bus_077.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_077.jpg
Images\inside_bus\inside_bus_053.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_053.jpg
Images\inside_bus\inside_bus_100.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_100.jpg
Images\inside_bus\inside_bus_082.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_082.jpg
Images\inside_bus\inside_bus_007.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_007.jpg
Images\inside_bus\inside_bus_014.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_014.jpg
Images\inside_bus\inside_bus_102.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_102.jpg
Images\inside_bus\inside_bus_018.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_018.jpg
Images\inside_bus\inside_bus_005.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_005.jpg
Images\inside_bus\inside_bus_045.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_045.jpg
Images\inside_bus\inside_bus_008.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_008.jpg
Images\inside_bus\inside_bus_060.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_060.jpg
Images\inside_bus\inside_bus_027.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_027.jpg
Images\inside_bus\inside_bus_021.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_021.jpg
Images\inside_bus\inside_bus_031.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_031.jpg
Images\inside_bus\inside_bus_022.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_022.jpg
Images\inside_bus\inside_bus_064.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_064.jpg
Images\inside_bus\inside_bus_062.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_062.jpg
Images\inside_bus\inside_bus_092.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_092.jpg
Images\inside_bus\inside_bus_011.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_011.jpg
Images\inside_bus\inside_bus_048.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_048.jpg
Images\inside_bus\inside_bus_041.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_041.jpg
Images\inside_bus\inside_bus_085.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_085.jpg
Images\inside_bus\inside_bus_035.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_035.jpg
Images\inside_bus\inside_bus_072.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_072.jpg
Images\inside_bus\inside_bus_040.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_040.jpg
Images\inside_bus\inside_bus_049.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_049.jpg
Images\inside_bus\inside_bus_037.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_037.jpg
Images\inside_bus\inside_bus_050.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_050.jpg
Images\inside_bus\inside_bus_039.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_039.jpg
Images\inside_bus\inside_bus_076.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_076.jpg
Images\inside_bus\inside_bus_061.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_061.jpg
Images\inside_bus\inside_bus_051.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_051.jpg
Images\inside_bus\inside_bus_002.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_002.jpg
Images\inside_bus\inside_bus_088.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_088.jpg
Images\inside_bus\inside_bus_078.jpg,0,1,0,0,17,5,Images\inside_bus\inside_bus_078.jpg
Images\inside_bus\inside_bus_010.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_010.jpg
Images\inside_bus\inside_bus_069.jpg,0,1,0,0,17,4,Images\inside_bus\inside_bus_069.jpg
Images\inside_bus\inside_bus_073.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_073.jpg
Images\inside_bus\inside_bus_026.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_026.jpg
Images\inside_bus\inside_bus_012.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_012.jpg
Images\inside_bus\inside_bus_089.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_089.jpg
Images\inside_bus\inside_bus_006.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_006.jpg
Images\inside_bus\inside_bus_090.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_090.jpg
Images\inside_bus\inside_bus_097.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_097.jpg
Images\inside_bus\inside_bus_029.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_029.jpg
Images\inside_bus\inside_bus_020.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_020.jpg
Images\inside_bus\inside_bus_023.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_023.jpg
Images\inside_bus\inside_bus_056.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_056.jpg
Images\inside_bus\inside_bus_075.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_075.jpg
Images\inside_bus\inside_bus_038.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_038.jpg
Images\inside_bus\inside_bus_091.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_091.jpg
Images\inside_bus\inside_bus_015.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_015.jpg
Images\inside_bus\inside_bus_095.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_095.jpg
Images\inside_bus\inside_bus_030.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_030.jpg
Images\inside_bus\inside_bus_079.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_079.jpg
Images\inside_bus\inside_bus_017.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_017.jpg
Images\inside_bus\inside_bus_093.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_093.jpg
Images\inside_bus\inside_bus_004.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_004.jpg
Images\inside_bus\inside_bus_055.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_055.jpg
Images\inside_bus\inside_bus_047.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_047.jpg
Images\inside_bus\inside_bus_009.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_009.jpg
Images\inside_bus\inside_bus_094.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_094.jpg
Images\inside_bus\inside_bus_067.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_067.jpg
Images\inside_bus\inside_bus_083.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_083.jpg
Images\inside_bus\inside_bus_013.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_013.jpg
Images\inside_bus\inside_bus_096.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_096.jpg
Images\inside_bus\inside_bus_071.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_071.jpg
Images\inside_bus\inside_bus_063.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_063.jpg
Images\inside_bus\inside_bus_086.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_086.jpg
Images\inside_bus\inside_bus_033.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_033.jpg
Images\inside_bus\inside_bus_024.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_024.jpg
Images\inside_bus\inside_bus_087.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_087.jpg
Images\inside_bus\inside_bus_044.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_044.jpg
Images\inside_bus\inside_bus_066.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_066.jpg
Images\inside_bus\inside_bus_084.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_084.jpg
Images\inside_bus\inside_bus_036.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_036.jpg
Images\inside_bus\inside_bus_016.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_016.jpg
Images\inside_bus\inside_bus_057.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_057.jpg
Images\inside_bus\inside_bus_070.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_070.jpg
Images\inside_bus\inside_bus_034.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_034.jpg
Images\inside_bus\inside_bus_080.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_080.jpg
Images\inside_bus\inside_bus_059.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_059.jpg
Images\inside_bus\inside_bus_028.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_028.jpg
Images\inside_bus\inside_bus_058.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_058.jpg
Images\inside_bus\inside_bus_052.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_052.jpg
Images\inside_bus\inside_bus_074.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_074.jpg
Images\inside_bus\inside_bus_081.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_081.jpg
Images\inside_bus\inside_bus_025.jpg,0,0,0,0,0,0,Images\inside_bus\inside_bus_025.jpg
Images\inside_subway\inside_subway_0335.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0335.jpg
Images\inside_subway\inside_subway_0003.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0003.jpg
Images\inside_subway\inside_subway_0201.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0201.jpg
Images\inside_subway\inside_subway_0276.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0276.jpg
Images\inside_subway\inside_subway_0301.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0301.jpg
Images\inside_subway\inside_subway_0286.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0286.jpg
Images\inside_subway\inside_subway_0318.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0318.jpg
Images\inside_subway\inside_subway_0155.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0155.jpg
Images\inside_subway\inside_subway_0282.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0282.jpg
Images\inside_subway\inside_subway_0075.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0075.jpg
Images\inside_subway\inside_subway_0212.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0212.jpg
Images\inside_subway\inside_subway_0247.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0247.jpg
Images\inside_subway\inside_subway_0267.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0267.jpg
Images\inside_subway\inside_subway_0097.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0097.jpg
Images\inside_subway\inside_subway_0065.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0065.jpg
Images\inside_subway\inside_subway_0034.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0034.jpg
Images\inside_subway\inside_subway_0401.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0401.jpg
Images\inside_subway\inside_subway_0387.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0387.jpg
Images\inside_subway\inside_subway_0109.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0109.jpg
Images\inside_subway\inside_subway_0246.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0246.jpg
Images\inside_subway\inside_subway_0295.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0295.jpg
Images\inside_subway\inside_subway_0162.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0162.jpg
Images\inside_subway\metropolitana_46_18_flickr.jpg,0,1,0,0,17,5,Images\inside_subway\metropolitana_46_18_flickr.jpg
Images\inside_subway\inside_subway_0002.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0002.jpg
Images\inside_subway\inside_subway_0421.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0421.jpg
Images\inside_subway\inside_subway_0174.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0174.jpg
Images\inside_subway\inside_subway_0197.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0197.jpg
Images\inside_subway\inside_subway_0337.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0337.jpg
Images\inside_subway\inside_subway_0223.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0223.jpg
Images\inside_subway\inside_subway_0342.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0342.jpg
Images\inside_subway\inside_subway_0151.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0151.jpg
Images\inside_subway\inside_subway_0245.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0245.jpg
Images\inside_subway\inside_subway_0340.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0340.jpg
Images\inside_subway\inside_subway_0055.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0055.jpg
Images\inside_subway\inside_subway_0294.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0294.jpg
Images\inside_subway\inside_subway_0299.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0299.jpg
Images\inside_subway\inside_subway_0060.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0060.jpg
Images\inside_subway\inside_subway_0042.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0042.jpg
Images\inside_subway\inside_subway_0266.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0266.jpg
Images\inside_subway\inside_subway_0216.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0216.jpg
Images\inside_subway\metropolitana_163_13_flickr.jpg,0,1,0,0,17,5,Images\inside_subway\metropolitana_163_13_flickr.jpg
Images\inside_subway\inside_subway_0145.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0145.jpg
Images\inside_subway\inside_subway_0101.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0101.jpg
Images\inside_subway\inside_subway_0298.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0298.jpg
Images\inside_subway\inside_subway_0242.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0242.jpg
Images\inside_subway\inside_subway_0152.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0152.jpg
Images\inside_subway\inside_subway_0156.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0156.jpg
Images\inside_subway\inside_subway_0012.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0012.jpg
Images\inside_subway\inside_subway_0222.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0222.jpg
Images\inside_subway\metropolitana_20_14_flickr.jpg,0,1,0,0,17,4,Images\inside_subway\metropolitana_20_14_flickr.jpg
Images\inside_subway\metropolitana_45_24_flickr.jpg,0,1,0,0,17,5,Images\inside_subway\metropolitana_45_24_flickr.jpg
Images\inside_subway\inside_subway_0352.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0352.jpg
Images\inside_subway\inside_subway_0317.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0317.jpg
Images\inside_subway\inside_subway_0199.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0199.jpg
Images\inside_subway\inside_subway_0328.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0328.jpg
Images\inside_subway\metropolitana_118_10_flickr.jpg,0,1,0,0,17,5,Images\inside_subway\metropolitana_118_10_flickr.jpg
Images\inside_subway\inside_subway_0348.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0348.jpg
Images\inside_subway\inside_subway_0121.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0121.jpg
Images\inside_subway\metropolitana_39_07_flickr.jpg,0,1,0,0,17,5,Images\inside_subway\metropolitana_39_07_flickr.jpg
Images\inside_subway\inside_subway_0026.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0026.jpg
Images\inside_subway\inside_subway_0243.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0243.jpg
Images\inside_subway\inside_subway_0132.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0132.jpg
Images\inside_subway\inside_subway_0205.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0205.jpg
Images\inside_subway\inside_subway_0105.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0105.jpg
Images\inside_subway\inside_subway_0284.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0284.jpg
Images\inside_subway\inside_subway_0388.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0388.jpg
Images\inside_subway\inside_subway_0226.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0226.jpg
Images\inside_subway\inside_subway_0023.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0023.jpg
Images\inside_subway\inside_subway_0032.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0032.jpg
Images\inside_subway\inside_subway_0173.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0173.jpg
Images\inside_subway\inside_subway_0415.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0415.jpg
Images\inside_subway\inside_subway_0086.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0086.jpg
Images\inside_subway\inside_subway_0408.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0408.jpg
Images\inside_subway\inside_subway_0413.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0413.jpg
Images\inside_subway\inside_subway_0010.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0010.jpg
Images\inside_subway\inside_subway_0016.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0016.jpg
Images\inside_subway\inside_subway_0308.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0308.jpg
Images\inside_subway\inside_subway_0202.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0202.jpg
Images\inside_subway\inside_subway_0353.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0353.jpg
Images\inside_subway\inside_subway_0392.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0392.jpg
Images\inside_subway\inside_subway_0001.jpg,0,1,0,0,17,5,Images\inside_subway\inside_subway_0001.jpg
Images\inside_subway\inside_subway_0259.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0259.jpg
Images\inside_subway\inside_subway_0272.jpg,0,1,0,0,17,4,Images\inside_subway\inside_subway_0272.jpg
